rating,,review_text,
5,,Easy communication ✌️👌 safety,
5,,always whatsapp,
5,,Good to everyone,
5,,"It's what'sapp chatting and ,calls",
5,,this is very helpful app thank you 🙂,
5,,i love this app,
5,,which no is saved in whatsapp Why that contact contact list show the phone contact list,
2,,"Previous About section was too gud,,,now only 50 characters and Duration.Pls update previous feature of About section.",
1,,app is good but banning problem is higher in this app. but there no response if your account was ban. my account was ban three months ago but I have not found any positive response from Whatsapp support team.,
5,,best of the best,
1,,THIS NEW VERSION IS VERY BAD ..MY ABOUT IS NO LONGER MORA THAN 1 DAY.IT SHOULD BE CHANGE THIS ABOUT DURATION TIME.. PLEASE CHANGE THE ABOUT SETTING..🥺,
5,,"I was so surprised after restoration my phone, I lost my phone record message, video, and photos. Seriously whatsapp is useful and I don't want to miss it, because is bringing more development for my business with whatsapp I could be certainly always.",
3,,WhatApp+FB+Instagram in one app...,
3,,I have experience good life from deferent people,
5,,full happy and smoothly ☺️☺️,
5,,very good because communication is improved,
5,,this app is the best coz it eases my life .I love it 💞💞💞,
1,,i may enjoying the video and learn more about different people .,
2,,reconnect whatsapp,
1,,chalo,
1,,"Worst App eating away internal Memory of mobile. Not allowing to use external memory even SD card also. You are thinking that mobile internal memory is exclusively for your worst App. Worst thinking fellows. Even after many complaints not gien option to store chats in SD card.You are not allowing apart admin, group members to make chages in disappearing messages at least to members receiving end to save member mobile memory. Change your mind set first else close WhatsApp business.",
4,,Whatsapp status only 15 seconds this is not Good man plss change 😑,
1,,i have banned because Im spam chat at my friend 😭😭 Whatsapp can you help mee I'm sorry,
5,,I really love this app❤️,
1,,"Is this app one that works without needing updates? Some people don't want to update because they don't have large data plans. They only use WhatsApp for basic messaging with special data packages. These people don't want any updates. Please create a setting so that when an update comes, these users can choose to update only when they want to.",
5,,very nice app,
1,,No notifications of messages still,
5,,Can you add a feature to choose who can OPEN ONE TIME VIEW in WA Group member,
3,,"It would be nice to have the ability to add yourself to groups or broadcast lists. Also, better VPN servers should be used against 'Spy softwares'. Indians are very good at acting. Also, stats would be nice inside broadcast lists. Not all of my contacts use Facebook or Instagram.",
1,,"i love this app, but the new update is bugging. please fix these issues. i can't change my chat wallpaper, can't mute my chat, and i can't log into my google account.",
5,,good app,
3,,I like using WhatsApp because it is easy to do calls and chatting become fast and easy .,
5,,old phone,
1,,"No one would use this app if they weren't forced by thier school/college/office, it's full of bug media upload are worst, and whenever you message someone new, Messages are always stuck in loading. Telegram is much better this app desperately trying to copy it's features but failing.",
5,,are this app site like that where thay are working without coming update.... and some p don't want to update it again.. because many of people have not all data pkg ... and thay use whatsaap in just for social message and communication on only whatsaap pkg..... and those people are dosn't want any type of updates.... please creat those type of setting..... if the update are com.. and just those people can update it..when thay want and need.,
4,,Cool but there delay,
5,,"WhatsApp should have options to modify call quality such as 144p,240p,360p,480p,540p,720p,1080p,1440p,2160p so that Users can talk with low quality option in weak signal of network as well as High quality video in Strong signal of network or WI-FI.",
5,,good apps,
5,,Cool,
4,,"okay, more filters for video call will be much fun.",
5,,Please continue WhatsApp it is most important for me 🙏🙏🙏🙏🙏,
1,,there is an issue of the keyboard in only WhatsApp,
5,,It's very good,
5,,enjoy with this app,
5,,Very nice app,
5,,So helpful,
5,,this app is marvelous,
5,,"WhatsApp is an excellent and reliable communication app fast, user-friendly, and full of useful features I use it daily to stay connected with family and friends highly recommended. ⭐⭐⭐⭐⭐",
5,,good app,
1,,My WhatsApp has been closed by WhatsApp without any reason. All my work data is on WhatsApp and now WhatsApp keeps saying that the account has been closed but why was it closed? Please tell me.,
5,,Whatsap,
5,,"You are rolling out the reactions to messages feature, which is good. Could you please introduce the Double Tap feature too, like in Instagram? It is much needed. Also, it would be great if you keep the ""Disappearing Messages"" customisable for both the parties. One should be able to keep the feature off for themselves while the other one keeps it on for him/her and vice versa. Also the duration for the same should be customisable as per preference",
5,,thank you 👍,
5,,good app and my WhatsApp account lock plz sir unlock my WhatsApp,
1,,is ka call information totally Galat hai,
1,,bad...this about feature is worst please remove it from my whatsapp,
5,,it's good but if we don't won't to see others status please give us an option to not see their status on the relevant day and it could be a greatest help,
5,,It's perfect 🥰,
1,,verry bad expirence🎃,
2,,"I've seen some reviews explained that the contacts were suddenly removed and I just experienced it, please fix the bug. Personally, Whatsapp is already great and easy to use, so please do not add more unnecessary features.",
5,,my name is pita your apps so beautiful,
1,,Status uploading taking more than 4 to 5 hours.,
2,,my WhatsApp is not working please let me know if you are available,
5,,verry good. thank you.,
5,,am enjoying whatsapp,
5,,I love the app,
1,,doesn't work not receiving the code,
5,,I very happy this application,
2,,whatsapp accounts problem 😭,
4,,Good app,
1,,watsap account band problem/this account is not allowed to use watsap due to spam,
2,,Please enable text edit to the uploaded Status Text.,
1,,"I am totally irritated because, too much of . Now this app force us to update in weekly twice or ones. In future they force every minutes update. I completely upset of this frequently updates .",
1,,"posting on my status is not clear, and yes I used HD",
1,,They ban my Group without any reason,
3,,It is very bad,
4,,Very perfect and Good,
5,,I want you to add a feature in contacts to hide someone's contact so my wife wouldn't know that who's number is this. She is very suspicious.,
2,,Downloading Takes hours,
3,,yeah I love it I need to talk to some people that I can't get ahold of on the regular phone so it's a greavYt,
1,,why you stop my WhatsApp messenger any time abeg don't stop my WhatsApp messenger again I am being you because of God 60,
5,,it's good,
5,,Bad ..... service in Pakistan Otherwise it will be finished.....,
5,,Meera WhatsApp open not yes,
5,,WhatsApp is Best app .,
1,,"Hello WhatsApp Support, I hope you're doing well. I’m facing a continuous issue with my WhatsApp app. It keeps crashing and closing automatically again and again. I’ve tried restarting my phone and checking for updates, but the problem still exists. Could you please help me fix this issue as soon as possible? Thank you!",
3,,helpful,
5,,this is very helpful app,
5,,it is good for messaging,
5,,awesome and convenient app,
5,,thank you for this app Jesus loves you all we'll be in paradise if we believe in him,
5,,New,
5,,"Audio isn't send, Why pls?",
5,,My Number One App for Staying intouch with friends and Loved Ones! 🔥🖤🔥,
5,,to much good one,
5,,"I'm thoroughly impressed with the results I've been able to have, using the WhatsApp. Connecting with family members & friends too far away to personally connect with a regular basis, has been amazing. Thank you.",
5,,It ok,
4,,very useful 😁,
5,,very useful app with multiple beneficial features.. but one downfall is this app makes it easier for a cheating partner. I'm not naive in any way. I'm fully aware a cheater is going to cheat regardless of anything however I noticed this app is beneficial to those who aren't completely honest,
5,,super very nice,
5,,thank you 🙏😊,
1,,sham on you please no my WhatsApp,
1,,can not download whatsapp,
5,,nice app 👌 to family members relatives easy to connecting......,
5,,I don't know what is going on with my WhatsApp account,
1,,IT WON 's T INSTALL 😉🤗🤗🤗😨😨😰,
5,,Great app,
5,,Amazing app highly recommend,
4,,"when i get a message from a pinned chat, the notification features the wrong profile picture",
5,,dont other numbers use my watsapp,
5,,"This app is finished is unreal, I'm really enjoying it anyway",
1,,No flexibility in restoring data chats from drive and accounts,
1,,it's the best for aproko,
5,,it's good and fun,
5,,afer new version update not showing status,
5,,it's good,
5,,whatsapp is the best app ever,
4,,"my wsup is baned.. but this is my new number, how?",
1,,Normally 5 star but the red heart turned super pale and dark and its bothering me so much I need you all to fix it. I use this app all day everyday. Please.,
1,,Deleted all my videos within ever asking me,
5,,pls I need my WhatsApp number back,
5,,The app is great and very easy to use,
2,,WhatsApp used to be very enjoyable but now unnecessary features are being added while important ones are neglected. 1. there is not reason for iphone devices to have more features when compared to android devices. android devices should also have the option to crop the size of videos being posted on statuses or being sent to a recipient. 2. HD quality should also be an option for screenshots that apply high resolutions to the screenshots. this is a feature only accessible to the samsungS series,
1,,Deleted. Deleted. Deleted. Why am I still being asked about an app that has been deleted. Not functional on this device.,
5,,I have not had any issues with this app. I have use it about three years. I talk to my mom son all the time It private thats why I sure it. so if you think that I going to delete you are wrong Google why change now when all those years you said it was safe now you saying something else 🤔 you got the app on your playstore,
3,,"WhatsApp has a bug, whenever you try to send a VN reply from watching a status it never sends... review this issue",
5,,bann from whatsapp,
5,,i love it cuz its easy to communicate with my friends,
5,,The Best ... thank s,
5,,What's app is fine with me I'm okay with it,
5,,it is good for messages and seeing people status,
1,,"its a perfect messaging app sure... But the way they changed how the photo select or video select works is SUPER FRUSTRATING! Why does it need to have a pull up tab, just make it go to the Gallery like before.. Because everything is in order there/easy to find UNLIKE WHAT THEY DID WITH IT NOW!",
4,,The new features just included on the app are great. keep the job up. another feature I think will be great and make life easier is the feature that will allow edit of status after it has been sent. Thanks.,
1,,its getting worse by the day . by banning people that haven't done anything . that has happened to me twice in a row at the same time in 2days . its like they have it recorded to automatically banning someone. get a grip of ur system app cause its not doing a good job .,
5,,"Seems fixed: (Can't turn off notification sound, beeping though the switch is off and all seperate settings are silent.)",
5,,I love the app,
5,,simple and easy to use,
3,,so loving and it's good in chatting and video call,
1,,"My account is banned and I want to retrieve it. Everytime I send an email, an automated message replies me that I need to write a review, and I can't do that. Kindly help to solve this issue",
5,,it's pretty much cool,
5,,"this app is good but when you want to update, it's hard",
1,,"Logging me out what's app and i am not really happy that my WhatsApp account was flagged and I am unable to log in my account,I was told my account was mistakenly flagged and was asked to download an official WhatsApp which I did ,still the story is the same . I am not really happy about this",
5,,This app is my favorite app among all the app😍,
1,,It's not working good why???,
2,,whatsapp is amazing but why don't the about status stay there forever anymore please change the duration back to normal,
1,,I cannot seem to download this app,
5,,This app is okay I don't have any problems with it,
1,,The notification for the talk feature in group chats cannot be silenced,
5,,why can't I use WhatsApp on this my device?,
2,,"The transfer chat function and all related to back up process and messages/chats restore is obnoxious. too slow, full of little bugs and redundancies. why don't you allow a straightforward process from the Google back up instead I got stuck with transfer chat process that take hours in old phones...",
5,,Star WhatsApp,
4,,"I gave it 4-stars because of it is always updating and calling it new version whereas it's not, it is just like the former one being used please stop it. If there is a new version one may check by his or her self please.",
5,,my experience with this page not okay whenever I try to go Watt sapp they said open original watts app I need you to help me thanks,
5,,Good app,
1,,The application is doing well for me,
5,,it's simply great.,
1,,Open the whatsapp,
5,,it is powerful and easy,
4,,great app but the updates don't always kick in immediately. would recommend,
5,,good apps,
5,,Whatsapp is really one of the best communication apps ever.I can't imagine what my social life would be like without WhatsApp but the problem I have with it is the status update.I can't post a video from my gallery to my status without it being terribly BLUR.I always have to send it to someone using HD before resending it to my status and that is frustrating and tiring at the same time. please fix this issue.Whatsapp is really great💯,
1,,I don't see any reason why Whatsapp is now getting worse,
1,,how to apdate my what's up,
5,,"It's fast, safe and secure. And also Meta AI is the best .",
3,,It takes years to delete or upload status. Please work on this.,
4,,why can't I update my WhatsApp 😔😔,
2,,this app is very nice I like it 👍,
3,,"Whatsapp is making it look boring, because you only use the songs that are available, while there are lots of songs if someone goes for a search. Don't we have the right to use any song of our choice?",
1,,The old version was better than the new version.,
5,,"It is a good communication app that I've ever use since some years ago because, it helps to communicate with our family, colleagues and other different people in different countries. I will always use Whatsapp",
4,,i can't make my bio permanent please do something,
1,,"The AI app does not give an accurate answer or the images it sends thus not much the question so I end up using a different app which is not good,work on this.🙏",
5,,I'd love it when WhatsApp introduces status archive just as Meta did for Facebook posts.,
1,,Why can't I display over other apps when making a video call,
5,,Best of best,
4,,"use it all the time, one problem is I can't add a group status update",
5,,my WhatsApp is running sloww,
1,,I need to update my what's app,
3,,"HAHAHA lol a lot of reviews written by bots from meta definitely! Whatsapp is the legacy app it can only let you use a base functions!!!!! telegram is more reliable and features riched I don't know a reason to use WhatsApp, only inertia the reason. Btw if you want a simple messaging app just use signal, signal doesn't spy on you lol",
5,,"I really love this app, it is the best in all app without this app we can't send a message",
5,,Whatsapp have been a a good posture throughout.it have always been there for me supported me mostly when I want to create a status it help me and am grateful for that even though sometimes the network unwind us but Whatsapp continues up with grateful job.thanks🙏,
2,,"this app is so nice, but my own suddenly stopped working I tried to update it but is not working",
4,,it has been great ever since buh suddenly a problem came up whenever I'm receiving a conference for a long time when it get to the time for me to cut there will be problem ngl WhatsApp is a good app that is the only issue I'm having,
1,,Meta chatbot insults and jokes about my religion,
5,,love these app too good,
1,,Why does WhatsApp reduce the quality for like 90% when u reshare a picture or video from someone's story? This is really frustrating and very disgusting when you see what is on your story.,
1,,"voice notes are not heard,I can't hear my voice notes after sending,like i can't listen to them",
5,,absolutely good,
5,,I like using this app because I am meeting with my classmate and family,
5,,This is so useful for chatting with family and friends. This is so good,
4,,Maybe whatsapp community should create a location filter for status. And let a user to be able to review a status update after uploading it.,
3,,it's good to use,
5,,I love it but when my WhatsApp is gone is hard to find,
3,,"there should be an option to hide our profile photo from some contact, bro you messed up the u.i in latest update specially that status part 😆😆",
5,,"IT is nice, but it takes a lot of storage, and sometimes u won't see other people in your whatsap number, status",
5,,Do I need to say anything,
5,,Good app,
1,,when I put a number in a new chat I don't see any option to chat with an unsaved number even when the person is on whatsapp,
5,,this app is more useful,
5,,Respected,
1,,i want to update it and i have to delete my whole apps,
5,,what's app,
5,,my whatsapp need mee to download official whatsapp what is the problem?,
5,,very useful,
5,,I cant explain it through word the app is amazing five star rating is to small,
5,,Best ever made app 🙌 👌 But it should automatically delete the people who blocked 🚫 you it will be best that way and allow screenshots please,
4,,The only problem with this app is the updates but it is a perfect app,
5,,i am very sad this WhatsApp,
5,,Good and easy app for calling,
5,,Whatsapp is a very good app,
5,,excitedly,
5,,it's. very easy to use. and straight forward.,
3,,You cannot reply to a status with a voice note,
5,,This app is more faster than the other apps,
4,,I it's ñice,
5,,I love it so much,
3,,my WhatsApp account is ban this equation is not mind and I mix match for please WhatsApp team and then my account,
5,,I love it well,
5,,I will rate It 5 stars because it is good for communicating and it's reliable and the reshare button is a game changer,
1,,TOTALY USE LESS DAY BY DAY WROST . VERY USE LESS NOT GUD TRY TO . BE MAKE SOME CHANGES. PEAPLE INVEST LOT MONEY BUT U GET THESE THINGS SHOW SOME HONESTY ABOUR WORK,
5,,I love this app I do not even remember other apps in my phone any longer,
1,,what's app I want it back,
1,,youtube links no longer sharing a thumbnail of the video being shared.,
5,,This app is not working well for me,
2,,"Help, my WhatsApp closes immediately I open it which has been frequent recently. I'm not enjoying the app because of this.",
4,,Well it is good especially when creating group and members like it 4/5,
5,,so nice and lovely,
5,,watapp is da best app in mai life,
1,,WhatsApp decreases the quality of photos and videos,
5,,nice one highly recommend,
1,,I don't have reshare button,
2,,the light feature on video call is missing,
5,,Nice easier to use,
2,,i was using to much,
1,,The way it is,
5,,Mfanafuthi interacted with me respectfully with understanding..He was able to answer my questions and could explain and clarify the instructions. He was ready to offer other options to solve the problem. .Mr Cele demonstrated patience in dealing with the customer. Thank you Mr Cele Mfanafuthi.,
3,,thank you,
5,,good than I thot🤩😘,
5,,you are the best 👌,
4,,whatapp is the most important app in human,
5,,I love WhatsApp,
1,,earlier I thought it's safe but not hackers are hacking numbers using WhatsApp as well. I am afraid,
3,,the app is not functioning on this device; I don't know why.,
1,,Lost my 11 year chat history because WhatsApp couldn't restore it from a backup.,
5,,Great,
2,,"will never understand how this dogshit is so popular, literally every time someone says ""whatsapp"" I associate them as a scammer.",
5,,The best,
1,,this platform is not legit,
5,,WhatsApp is a very good App,
5,,I love this app it nice totally good simple and easy to use,
5,,"awesome app, simple and super",
5,,I want to see my pin number because I have forgotten.,
4,,lower loading,
3,,More futures should be added,
5,,"Very efficient,quite fast and ever reliable",
5,,very good app,
5,,beautiful n easy to use,
5,,cool thanks 👍,
5,,I want to open it,
5,,I'm really happy,
5,,i am experiencing problem in operating with this Whatsapp app,
5,,very good and,
5,,my whatapp is not working,
5,,Very bad,
5,,WhatsApp messenger is my favourite 👍🤟,
4,,is very nice and secretive,
1,,"this latest update is stupid. this duration thing for your ""about status"" is dumb please fix it and revert back to old WhatsApp as alot of people want to have a permanent about status!!!!please fix it and revert back to previous update and get rid of the duration thing for your about status!",
5,,my WhatsApp has been weird recently it removed my other account n I don't know why I'm left with another one and it is also giving me problem,
5,,It helps,
5,,": Dear whatsApp team, my Whatsapp is not working You need the official WhatsApp to login This problem is coming but I did not use any fake app Of Whatsapp I'm not installed Fake whats app it in my phone please verify my number and solve my issue",
3,,"Whatsapp is a nice app, but banning of account impromptu is too much I literally get my accounts banned for just no reason",
5,,best for you,
5,,"very good platform ever, I really like it.",
1,,I can't download my whatsaap,
1,,recent update made things complicated to search contact list and it make us frustrate when we select a contact to chat it should open contact not selecting multiple contact to create group update this one as previous update it sucks,
5,,It's fantastic,
5,,please help me recover my account please,
1,,whatsapp account band 😭,
5,,The best app,
5,,I can't say enough good things about the app,
1,,allowed some random to claim my number without my say. would leave negative stars if I could. worst app ever.,
2,,I need whatsapp,
4,,WhatsApp is freaking awesome 🌟 🌟 🌟 🌟!,
3,,sometimes de other caller can't hear me well,
5,,"Best app ever for chatting and calling,,,,,best app after the update,just like it. Good job meta",
3,,Focus on what you want to do,
3,,good but not downloading status,
5,,please add timer in WhatsApp message option so we can set timer that when a message should send its a good feature,
3,,Good apps,
5,,why is it not openig,
1,,"reduces quality when you post to your status, this new HD thing was a bad idea , WhatsApp used to always send media in its original quality but now it's just bad",
5,,My WhatsApp camera isn't working anymore since i last updated yesterday 😭😭😭,
5,,it is easy to operate 😁😁😁 that is all I can say,
5,,thanks dear sir,
5,,IT'S A NICE APP,
5,,I never see this kind of texting app before,
5,,The app is good but the issue of frequent app updates wares me out.,
3,,the app is no longer like it used to be sending messages and vn are now taking time Nd also viewing status,
5,,I love this app,
5,,"what I like about this new version is that: You can now schedule and view upcoming calls from the Calls tab. Tap the “+” icon and select “Schedule call”, then pick a contact/group to share a call invite. Group chats now have a unified Calling icon, with new options to organize calls and select participants for audio or video calls.",
1,,"please resume the longer 'about' option and it must stay till we change it like previously. what is this stupidity that it gets delete? how has it improved whatsapp in any way?, please fix this",
1,,I'm always flagged wrongly of spam and then logged out of my WhatsApp account. Please see into this because I'm using this account for business and school stuffs,
2,,I always sends feedback for my account and it comes I chats for 3 day and it gets blocked again,
5,,very Competitive app & very use full,
1,,my number can't send me code to activate WhatsApp,
5,,I want to talk with my friends in whattsup,
1,,The app refuse to work on my oppo a31 and Dats the phone I can afford,
3,,No response when I ask for help.,
1,,"I don't really like what the are doing to me, this number has been block on this whatsapp why now",
1,,loading issue,
5,,good app,
1,,statue privacy is very very bad,
1,,the app is confusing on my OPPO phone,
5,,I love this version,
1,,so apparently I can't use this app today when i open this app it closes by itself and I've done everything to make it work but it just can't. like i reinstalled it removed cache and etc,
5,,best app for smart network,
5,,Not performing well,
5,,good apps,
5,,Update i too much why,
5,,chat with friends ready,
5,,So perfect and amazing since I've been one of this WhatsApp user,
5,,Outstanding app&More than used but fake news in move it now(what's up),
2,,"I don't know what's going on, but I lost a week's data within a few seconds after receiving some stupid message. The successive attempts to restore the data failed. Please restore it.",
4,,my experience this wathsp is good security,
3,,still checking it out look forward to seeing what's it all about. this star rating could go up or down depending on what happens. thinking peace spread the word.,
1,,Whatsapp uninstall because not working whatsapp code not received this no help full aap,
4,,very good featured app,
1,,"Hello, I am facing a recurring problem with my WhatsApp. My account gets blocked almost every day, and whenever I try to use WhatsApp, the screen becomes very difficult to use or unresponsive. This issue happens daily, and it prevents me from communicating properly with my contacts and clients. Please help me resolve this problem as soon as possible. Thank you.",
3,,"don't like the new update of WhatsApp at all, but you can't change it back to old version 😒",
1,,I don't receive codes and I can't register on it like ughg,
5,,it is the best app you can have on your phone to chat with you buddys and video call each other,
5,,Just great,
5,,please open and restore full,
5,,second to Facebook I shepherd love it,
5,,unfortunately one cannot do without this app it's highly recommended,
5,,my account,
1,,"I hope you are doing well. My WhatsApp Business account has been repeatedly banned, and I am not sure what the exact reason might be. I always try to follow WhatsApp’s Business and Commerce policies carefully and use the platform only for genuine business communication with my customers. Kindly review my account and let me know if there is any specific issue that I need to correct. Please help me reinstate my account and ensure it does not get banned again in the future. I truly value the What",
5,,good app,
4,,very nice app and good verk,
5,,u are the best,
5,,very nice app! everyone in the world have this app ... excellent app 👍,
4,,I just like the vn the one of one opening,
5,,The app is good,
2,,this what's app do not want to upgrade,
1,,added ai slop = trash app,
2,,"Just let us have the previous about settings,they are not statuses that needs to disappear after a certain time period.It is a bittl frustrating to update the timer for displaying about.",
5,,best application,
4,,it's very safe,
5,,mst h bhai,
1,,Very fast to text and data saving app,
1,,just couldn't give bad star. The new 'Updates' tab forced to accommodate Channels is extremely irritating and destroys the intuitive feel of WhatsApp. Stop pushing this unwanted clutter on us. Give us back our old Status tab.,
5,,Thank,
1,,protect your users,
5,,this app definitely makes my life easier and difficult at the same time. People don't have any respect for your personal space or time. they expect you to always have your phone with you and for you to reply asap.,
5,,it was so better for me,
3,,it looks so not good for me 😭,
4,,Its good n reliable,
1,,Please Bring the What's Mail Box feature in WhatsApp Then we can send and Receive the Emails also.,
1,,dear WhatsApp group my WhatsApp number has been banned again and again please solve this issue soon as possible,
5,,"Dear WhatsApp Support Team, I recently received a notification that my number has been banned. I believe this might be a mistake, as I always use WhatsApp for personal and family communication only. I kindly request a review of my account, as losing access is very difficult for me. Please reconsider the decision and allow me to use WhatsApp again. Thank you for your support.”",
5,,it's been fun using WhatsApp,
5,,Normal,
1,,facing some issues after deleting my old id my whats app showing loading i can't able to clear data from the settings & my whats app don't work,
5,,Thanks so much for all your work,
5,,great app,
5,,yes of caurse,
5,,Very wonderful aplication. Thank you with green love💚 from all of us👍.,
5,,It is the best,
5,,I love this app bc it's usable and you can download so many games!!!,
5,,It is fast to download,
2,,"I have been haveing problem as i downloaded official version and but when ever i reach verification stage it tells me to download official version , no matter how many times i download it and delete again and aganin , i did everything from restarting to completely rebooting the phone please help",
4,,only made for Indian users. 🤳😅,
3,,app is very nice but it get hang and not opening,
1,,WhstsApp is the best i get to do calls and message more easily,
1,,"why I'm I finding it difficult to post on my Whatsapp status, always showing me couldn't sent, I should try again 😞😞😭😭",
3,,Too many of my contacts have recently had their accounts hacked.,
1,,I Used WhatApp Not Everytime But I Don't Know Why,
5,,it's good,
5,,Download,
5,,good app,
5,,easy to use app,
1,,leaked data of 3.5 billion users...,
5,,wahtsaf...orignal,
1,,Battery Drainer Application,
5,,Very nice and warm regards please,
5,,it been so helpful n useful,
5,,the best aap ☺️,
5,,Very reliable and privacy app,
5,,💯 free communication,
5,,My what'sup can't sign up,
2,,it is very easy to use this app,
5,,helpful,
5,,It is good,
5,,very nice application for chatting with friends and each other's ☺️,
3,,good but not Sinhala,
4,,when i ask a question you explan it very short and sweet for me to understand,
3,,the message notification tile is not disappearing even after reading all messages and no unread messages left,
5,,I want my WhatsApp Privacy recover,
5,,"l don't enjoy this WhatsApp messages because you always block me out of it you said I didn't registered my number but no l registered my number with my number but you still block me out of it even l registered my number with my NIN number but you still block me out of it, pls help me out of it.",
2,,"after your new update it's taking forever to download, delete so disappointed",
1,,"I don't like writing reviews, but the new update is just terrible. Like, what is this terrible UI you've implemented? This is supposed to be a chat software, why should I be signing up to updates from weird channels? If I could roll back the latest update I would, this is not an enjoyable experience. Edit, 2025: Somehow, you sink to new depths. Who wants Meta AI in their chat software? Why can't I opt out?",
5,,This app is the best it allows you to chat and FaceTime friends freely,
1,,I can't get my fb code 🤬,
1,,"Worst update ever,We need to be old ""about"" in account as older versions had, Very disappointed in this update",
1,,bad experience.. again and again updates. one week three time updates.. why??,
1,,"my whatsapp account is blocked and I haven't done anything wrong. nobody is even responding or helping me, im really disappointed at this point.",
3,,it si very good app,
1,,Restricted the chat due to spamming is very annoying. 24 hours restricted is so crazy! It's affected us who do business. We need to contact hundred of customers a day yet keep getting restricted. IT'S AFFECTED OUR SMALL BUSINESS!!! I think the developer should give a deep thought about it. Please remove the system.,
1,,Why my whatsapp is stoping,
2,,"Until you put back the Whatsapp light while we are on video call I won't complete the star, every other thing in the app is good, but that light for video call need to return back to the app",
5,,they are good 👍,
2,,I called with my friend and my voice can't be heard if im in other apps (still in the call) please fix this.,
5,,business,
5,,so much happy,
1,,"Hey Dear whatsapp community Team Help , My account is banned Iam not able to run whatsapp Read All yours Terms and conditions. we will follow rules. I hope you will unban whatsapp as soon as possible . Thanks",
5,,Best best best best app for delivering messages and calling and free calls too😄😄😄😄😄😄😄😄😄😄😄😄,
5,,powerful Apps for contacts 😜,
3,,i can't change my name in message yourself,
4,,Being in a LDR marriage can be tough at times. Communication is a big part of the reason my marriage works. WhatsApp has been my husband's and I main form of communication since we were in the courting/dating stage of our relationship. It's reliable for the most part and we have had minimal issues. Definitely would recommend for those who wish to keep in touch with love ones who are overseas.,
5,,it's so amazing and real,
2,,I'm giving only Stars just because of its channel feature it is nothing but more like adult service provider every time it promotes vulgar channels.please give us an option to remove suggestion like that,
5,,it is too much bad 😔,
5,,my experience is very very good 👍 I am happy for your WhatsApp Messenger 💕🥰💕🥰💕🥰💕💕💕💕💕💕💕🥰💕 thank you very much 💕🥰🥰💕💕🥰💕💕🥰🥰💕🥰💕💕🥰💕💕🥰💕💕🥰💕💕🥰💕💕🥰💕💕🥰💕💕🥰 sare sansar ke Lo Kanu Mera pyar praya namaskar sattriya call 🤙🤙🤙🤙 good night 🌃🌃🌃🌃🌃🌃🌃🌃🌃🌃🌃🌃🌃🌃🌉🌉🌃🌉🌉🌉🌉🌉🌉🌉🌃🌃🌉🌉🌉🌃🌃🌉🌉🌉🌉🌉🌉🌉🌃🌃🌃🌉🌉🌉🌉🌉🌉🌉🌉🌉 I love you all of us my experience is very good and nice thank you very much 💕🥰🥰😍🥰😍🥰,
5,,"Amazing, I'm speechless 👊👊👊😎🤭🤭🤭🥰",
5,,This application is good to connect with each other,
5,,top for chatting with......,
5,,It's Were Samrt App,
5,,theek hai,
5,,Its a very good App. so far contacts from Facebook want to go there for privacy. Usually they are fakes. But I and a few other people use it for live video Bible studies every week.,
5,,Not like others.Its better,
4,,this is a nice and very useful app I like the app so much and I can talk to my friend easily 😊,
4,,sharp app very very amazing,
5,,it's the best communicating app I have ever used it's reliable and easy to use,
5,,WhatsApp Messenger so so so beautiful 😊🥰🥰🤩🤗😘😍😘🥳😍😘🤗🥰🤩😀,
4,,it is fast,
5,,Nice thanks My watsapp,
5,,can u please put a feature where by u can view people who see ur profile picture(dp),
2,,whatsapp banned problem,
5,,Best chatting app in the world. 👍,
5,,Whatsapp is good communication app i like whatsapp but one thing ak not good this is if we delete message after he see zameer deleted message why you add thi option but whatsapp is good i am so like whatappp is my favorite app,
1,,Not able to connect to WhatsApp web,
2,,previous version is better than new version...,
5,,This app soo cool i swear,
5,,Great way to communicate,
5,,my favorite Whatsapp,
1,,Pathetic can't send Broadcast messages now ...,
3,,We have the option to lock the chats which helps for privacy. But recently those chats are showing in frequently contacted chats. Then how does this privacy help ? it will be easy to show those locked chats. It must be addressed.,
1,,whatsapp dp upload quality is like 2015 era,
5,,"very easy, safe and simple useful app",
5,,Cannot set background while in video vall 👎,
1,,Bad account ban,
3,,it doesn't let me call my own group,
5,,Thank,
1,,I really love this l could barely concertrate on other messaging a pp,
3,,this app if after update I am deleted it because of limit in broadcast message,
5,,I love WhatsApp ❤️,
5,,my whatsapp chalukro,
1,,The worst app ever. I don't wanna see ads. Even if that cost me comunícate with the world,
5,,Chat,
5,,I love it it's helpful,
5,,Good apps,
5,,the app is good i love it so much,
1,,can't get on to whatsapp,
5,,Great app,
5,,need update,
4,,My experience is Holy to learn more,
5,,very owsome,
5,,Actually Educative.,
5,,Fine to Chat,
5,,Watsup is friendly,
1,,The network is always poor,
5,,Find a way of dealing with old messages.,
5,,very good I like the app it very supportive,
5,,appreciate the work you doing here in whatsup because all the message send are very fast to deliver in all round hi cation and it makes communication much more easy before both within and. foreign this i am grateful for your good work,
1,,there is so many song are not added,
5,,What's app is not good,
1,,I hate this,
3,,in chat whiteback ground bug,
1,,I am unable to access it for no reason can someone help it's really annoying that the page has stuck to loading I have reset my phone and even reinstalled WhatsApp but still the same,
3,,why is the search button under calls not working,
5,,open this app,
5,,Awesome. I just need it to download and install,
1,,Cant download,
4,,it's awesome,
